22.1184,-2.1134,A
8.9338,14.5009,A
1.8816,9.7016,A
18.3485,-23.5296,A
6.5996,-21.4646,A
-20.4956,7.0681,A
-6.7031,3.8845,A
-8.5060,12.6323,A
-15.4754,-2.6153,A
-6.5990,19.2997,A
21.5301,8.6234,A
12.0438,4.7332,A
-9.6313,6.7850,A
-26.2729,-11.7483,A
-24.4094,-10.2174,A
24.4288,-13.8460,A
2.4826,-25.0921,A
18.8100,20.0571,A
-17.8020,10.4301,A
-10.2676,-3.8625,A
-25.5434,-11.9734,A
0.8585,24.5165,A
9.5024,15.6700,A
-4.4417,15.3767,A
6.7652,25.2692,A
17.1825,-22.6904,A
18.7035,8.3187,A
-14.6163,-22.6530,B
-19.5782,3.7973,A
8.8806,2.8905,A
12.0608,-22.5631,A
-18.1618,-9.2402,A
0.6650,12.9750,A
27.3968,-7.6683,A
-10.6064,-5.0500,A
-15.2974,-6.4477,A
-13.1993,-19.4221,A
27.6937,-11.2039,A
1.3717,-4.6351,A
-19.1589,-6.8817,A
-20.9086,-16.1694,A
8.3147,23.1232,A
-7.3086,21.9373,A
14.4963,18.0968,A
21.4807,16.3928,A
-9.1965,20.4587,A
7.5314,0.6505,A
-1.4146,7.4698,A
-18.3829,-14.3811,A
-9.9883,1.5277,A
-22.2669,20.0825,A
-8.5768,-4.6961,A
-19.9180,19.0367,A
-22.1566,18.4719,A
-22.7036,17.3649,A
-29.9139,0.3427,A
12.7947,17.1324,A
3.1586,17.2157,A
-22.8002,17.3344,A
3.9884,-28.0602,A
-20.4783,-13.6390,A
25.5906,-0.6361,A
0.0500,-4.3953,A
-6.6757,-2.0273,A
7.8858,-8.4229,A
23.3949,7.6465,A
22.7988,-5.0163,A
-11.8295,-15.2066,A
10.3526,9.4087,A
-20.1656,12.4115,A
8.7369,9.2275,A
-25.4836,9.4627,A
17.3239,-4.6891,A
19.8015,-20.6810,A
-19.1388,-15.3693,A
1.5888,-9.8775,A
6.3119,19.3089,A
10.6542,-23.4729,A
-23.5355,-11.8738,A
6.1359,25.4931,A
-22.6110,8.3845,A
-3.8008,-22.1673,A
-28.9945,7.0528,A
17.5539,-0.7929,A
17.6681,-5.5870,A
-16.0316,10.6626,A
-16.6281,-5.0015,A
-4.4655,-28.1395,A
4.1971,1.0373,A
28.2317,-8.6628,A
2.6455,-23.0224,A
9.6889,-15.2823,A
-14.3802,16.5371,A
-14.9663,21.3111,A
-18.7921,1.0476,A
-16.3846,-8.5610,A
9.6521,-19.7045,A
-18.9505,-10.0599,A
1.8803,9.0877,A
17.4696,6.9462,A
-4.5988,13.3322,A
25.4139,10.7726,A
-11.2529,27.2224,A
4.6311,-22.3283,A
-7.0004,11.6767,A
14.5044,-8.8825,A
-22.8727,-6.9402,A
-29.8053,-1.5651,A
-13.3488,-19.5940,A
-23.1521,-6.7906,A
-0.6854,-16.4035,A
-9.6461,21.7788,A
10.6810,-8.6410,B
4.5056,-12.3725,A
23.9460,-0.4700,A
9.6667,11.2404,A
16.5089,7.2614,A
-15.5244,-23.6010,A
16.2089,-19.6493,A
2.6708,-20.4229,A
11.3200,18.0224,A
21.0827,10.6331,A
-26.0733,-0.8182,A
21.0429,-5.0459,A
14.8896,-4.5219,A
-11.6479,-18.8131,A
2.5102,23.5657,A
-13.2854,-22.9043,A
-8.6136,13.2566,A
11.4340,-1.4955,A
0.8464,-26.2501,A
13.6611,22.2393,A
-3.5244,-19.5876,B
-21.4089,12.5235,A
-0.7148,0.1401,A
7.6287,18.4193,A
-27.9688,4.7135,A
9.4356,-18.3096,A
-17.3503,5.1081,A
-6.3405,-21.6726,A
-18.7109,18.8686,A
24.9117,-6.0265,A
5.2619,5.5032,A
-13.2601,14.0366,A
-4.3473,-12.8008,A
28.7222,6.1790,A
-8.0672,2.1483,A
12.0596,20.5378,A
22.6184,-8.4160,A
-20.5773,3.0325,A
-4.1717,26.8848,A
8.8109,1.2885,A
-18.6892,-3.9358,A
-2.2305,21.9971,A
-19.5959,-17.6385,A
-7.3936,-8.1230,A
-13.7770,6.4209,A
4.3712,-18.8992,A
15.1713,19.5392,A
18.0838,-12.7225,A
-26.8936,6.2542,A
-11.3700,3.3800,A
-19.2266,5.3839,A
8.7285,-11.9588,B
2.1132,5.2686,A
9.5300,-4.9254,A
-6.6754,-18.2662,A
14.9161,-7.2951,A
-16.1856,10.4107,A
4.2696,-10.7051,A
13.6649,7.7701,A
27.8193,1.5166,A
5.8707,-2.7708,A
-26.0145,10.9030,A
11.5603,0.0854,B
-20.0800,5.7133,A
13.5581,-13.3632,A
8.6467,15.8627,A
10.5059,-7.2403,A
5.6324,-11.0593,A
2.0643,-9.3916,A
-20.9959,14.0165,A
1.4407,-5.7927,A
15.1325,-11.2119,A
5.1639,-6.5253,B
-0.0540,27.1949,A
14.4003,6.9675,A
11.3896,-22.1938,A
12.7986,11.1234,A
-16.7337,11.6241,A
-28.0850,-9.6467,A
2.1091,7.1381,A
2.2992,-13.9908,A
-6.7148,-10.7416,A
-0.6686,-6.9460,A
27.7131,-4.2743,A
11.0972,-0.7333,A
13.7784,-22.5948,A
19.2156,5.3662,A
13.6518,-1.0492,A
18.8452,6.7676,A
2.6055,-18.6143,A
-7.7250,0.1828,A
18.6024,7.7988,A
-8.7487,-1.9378,A
-24.5181,14.4852,A
10.4937,7.5591,A
-11.1950,20.3531,A
5.5100,3.4631,A
0.9904,-16.4866,A
-9.1296,-21.4082,A
-7.6064,0.7011,A
-25.6474,-9.9717,A
-11.1040,-22.9537,A
20.9031,10.9035,A
-27.5819,-4.9674,A
-6.2394,-23.8229,A
-4.7800,2.1803,A
-9.4455,20.0455,A
-15.6480,23.4738,A
7.8518,14.0210,A
10.8355,-20.4540,A
-19.5716,20.8412,A
-6.2433,12.5648,A
-9.0108,4.6296,A
-8.8571,-16.6981,A
11.4859,-11.8763,A
15.1259,-0.2922,A
-5.9156,24.6981,A
-8.4857,23.9919,A
2.0993,-13.2816,A
-16.0335,15.0260,A
28.4668,2.8421,A
-22.7796,-13.9508,A
4.1888,24.7415,A
-22.6202,3.1969,A
-2.1928,17.5049,A
6.5406,-10.1762,A
-8.8163,-19.3568,A
27.5052,9.0754,A
-4.7194,24.2778,A
-3.8057,-12.1009,A
-6.9327,4.2199,A
-25.8777,14.1339,A
24.5873,6.8756,A
25.8025,-8.6697,A
-5.7138,7.5124,A
-8.2898,-23.3770,A
16.7406,-1.0287,A
2.7435,-11.3756,A
4.9677,2.1615,A
-14.8933,9.7139,A
-26.1013,6.6934,A
27.0226,8.8154,A
3.8532,-22.5298,A
5.1593,3.3834,A
-13.3546,14.1801,A
7.0335,13.7000,A
-18.0445,-14.3112,B
8.2150,-7.1950,A
6.6964,-24.4034,A
-2.5568,-24.1524,A
14.7661,-22.8533,A
-5.8129,-20.2357,A
-13.8249,-21.4582,A
-2.8807,-2.6536,A
-14.0990,-19.2191,A
20.8733,6.1722,A
-18.6115,-7.2543,A
10.7200,-20.2718,A
10.5670,-18.5646,A
10.2836,-14.1343,A
-13.8592,-5.0252,A
12.7310,7.1914,A
15.6860,24.7206,A
-6.3917,10.3705,A
7.7086,6.2689,A
-2.5571,13.6152,A
-4.8192,0.1917,A
25.6921,3.5786,A
-15.5894,-13.6072,A
25.7565,0.9967,A
-3.8285,16.0724,A
-24.5355,-0.2878,A
-11.0303,-15.6221,A
12.0846,2.7902,A
16.5290,22.3223,A
20.6389,-10.6876,A
23.3669,-17.8645,A
18.1306,-9.8257,A
12.3277,-2.7702,A
-2.5599,13.1278,A
-8.9103,-16.7629,A
-13.0705,9.4598,A
-17.8629,-18.9376,A
26.1840,-5.9025,A
-25.1742,11.3641,A
-23.0823,3.2815,A
-8.2340,-14.1368,B
3.2596,13.8389,A
22.3542,-17.2995,A
-23.8599,-12.6465,A
17.1399,1.2864,B
-1.5490,28.2105,A
-7.4715,17.7977,A
0.1865,12.6252,A
3.5620,-1.7461,A
2.0219,3.1776,A
-1.5202,27.6532,A
-1.4653,1.4642,A
-22.4315,17.3069,A
-7.0592,4.9179,A
-23.5668,6.7365,A
12.2364,-11.9048,A
-9.7020,-0.8705,A
-22.4768,5.3406,A
-25.0386,-9.8473,A
-3.1595,25.9918,A
2.4128,23.2878,A
-10.7394,-4.2514,A
-12.8788,14.8386,A
-11.8998,5.2174,A
-13.6657,19.2621,A
8.8858,-6.9182,A
-1.0890,-4.7340,A
-10.3013,27.4736,A
16.6140,-4.9996,A
-17.8036,-16.8331,A
-20.5866,8.7786,A
0.6630,0.1784,A
-25.0339,-11.6400,A
2.9955,-10.2080,A
0.3158,-0.7341,A
-22.8729,-8.2709,A
16.5557,-19.0300,A
-23.4283,3.0261,A
-9.4690,-10.0466,A
19.8115,22.4460,A
-12.8099,17.2480,A
22.2626,7.6573,B
-19.4187,10.9213,A
19.1554,7.8922,A
-14.3999,-10.1391,A
-6.1583,-17.5869,A
-16.3091,-4.5585,A
8.1802,-3.7535,A
-14.5858,21.1818,A
10.2485,-19.7379,A
-0.2836,-20.6094,A
-22.7219,-7.1606,A
-12.5000,-7.2034,A
19.6815,9.3443,A
4.3605,23.1907,A
20.8243,-5.6202,A
13.2365,-14.4582,A
14.3028,25.4632,A
-1.6355,-24.5038,A
-5.2739,20.6937,A
-6.4724,22.9692,A
25.1063,-16.1789,B
2.1886,29.5391,A
-5.5010,-27.1064,A
2.9190,10.1885,A
15.8870,-5.6564,A
6.9480,6.8714,A
22.4154,-15.0328,A
-1.1908,10.9265,A
22.9240,1.7289,A
20.7743,-17.6444,A
5.1789,-7.5607,A
-10.2176,-17.2156,A
-6.6940,-24.8140,A
6.6924,-1.2040,A
22.5972,3.6528,A
14.5531,19.0250,A
-15.5028,-23.3533,A
-29.1022,-0.8276,A
-12.8227,23.1237,A
3.6793,23.7973,A
-15.9737,9.1367,A
-14.8727,13.3923,A
24.0143,5.2195,A
2.4220,19.0192,A
21.5749,16.2768,A
-1.0211,28.2954,A
-7.9035,-12.3525,A
26.9693,-12.7374,A
9.0689,18.2801,A
-1.9183,18.2917,A
-14.1591,13.8091,A
-5.3421,20.8444,A
-22.0850,15.9483,A
26.2974,-8.8349,A
21.0638,-5.7810,A
-19.5829,20.7783,A
-19.5472,20.2983,B
-20.9192,20.7927,A
18.1523,18.8707,A
-9.4030,-11.3652,A
-9.9094,-1.6244,A
-13.4835,-21.4719,A
-23.3371,3.7276,A
8.9212,-6.0979,A
20.7426,-21.4470,A
12.4178,3.9742,A
6.2890,-24.3637,A
-4.3582,-16.7290,A
12.8474,12.5972,A
-1.2756,21.9471,A
27.5824,1.0342,B
-16.0017,3.8639,A
5.7384,15.7884,A
-9.4494,16.0318,A
-15.2796,-4.1761,A
-8.0526,-7.1645,A
-9.9185,9.2647,A
21.9485,17.8472,A
23.1182,12.8669,A
23.4987,10.8199,A
2.6539,-12.7225,A
-19.2704,9.9934,A
-12.3785,9.1263,A
-29.4114,3.4238,A
3.2527,-7.8914,A
-22.8729,-4.9547,A
28.8874,3.5182,A
-17.6877,5.1818,A
7.5563,-20.4699,A
-17.2553,-11.2002,A
3.7504,-0.1568,A
-19.9069,0.8547,A
16.7887,-1.5302,A
16.0329,-24.4360,A
3.2488,7.9072,A
-21.0172,21.0955,A
11.0420,11.3878,A
24.3571,10.9879,B
23.4444,-6.7144,A
14.1379,-5.0217,A
-22.3386,6.2490,A
14.5383,-3.2656,A
27.0603,8.6455,A
-16.3254,-0.3912,A
-8.1272,12.4606,A
-28.0002,-4.1124,A
10.3437,6.8713,A
3.9702,-28.9744,A
-12.4330,3.8740,A
21.1712,3.2425,A
10.7810,-16.4270,A
22.7547,4.9695,A
16.7341,4.7970,A
15.3966,13.0964,A
7.0070,-10.3233,A
-7.6827,24.1094,A
19.1870,8.8791,A
-17.7298,14.5739,A
22.0396,-1.7875,A
-15.5326,23.3458,A
-3.6405,-19.6446,A
1.1349,22.5550,A
-4.3277,-21.2418,A
2.6194,26.9330,B
27.9828,4.2246,A
26.4251,5.1137,A
-12.2088,-3.7932,A
-13.9444,18.1224,A
17.9077,-9.7078,A
-28.8757,-2.8193,A
-12.8184,-26.5896,A
18.1713,16.6746,A
4.5978,27.4454,A
3.7978,14.8526,A
-10.1476,13.7074,A
-24.3112,6.4303,A
-10.0283,-8.5513,A
-7.1477,-1.0328,A
-5.6808,-19.4730,A
-0.5649,-21.4687,A
-10.5295,-26.7729,A
6.5682,-7.9097,A
-22.7571,-15.2836,A
16.6373,16.7080,A
7.6305,-8.2126,A
-15.3122,8.5757,A
27.8501,-4.8625,A
-10.0057,27.6068,A
-20.6426,-18.1672,A
12.3512,19.7851,A
23.6273,4.8489,A
-25.6820,-10.6168,A
-5.5837,18.4523,A
-19.8143,4.0180,A
-13.7128,12.2957,A
2.5922,14.7676,B
-9.4415,-4.1690,B
12.8129,19.4774,A
24.2301,15.8565,A
27.0275,10.4000,A
8.9589,-12.9603,A
19.5576,-0.7205,A
-14.5711,9.6926,A
26.1966,-6.3928,A
17.3992,19.9035,A
-28.6686,7.3735,A
-14.4791,0.6494,A
16.9175,-18.1264,A
5.9238,-3.2727,A
-13.8816,8.6253,A
-27.2399,10.8458,A
-3.3290,16.1969,A
-27.1314,-7.3323,A
-2.0404,3.0143,A
5.0940,24.7738,A
4.5152,-28.1499,A
16.4850,-9.1907,A
-3.1753,16.7276,A
13.6357,23.1888,A
-8.6759,-20.6018,A
18.0789,-2.8796,A
8.8482,-24.1456,A
26.3058,-12.6423,A
-5.3639,-10.6326,A
-8.2379,-10.1658,A
-3.4941,-1.3683,A
-20.4028,-16.4803,A
24.9572,11.5074,A
-3.2834,-11.1594,A
-18.8130,19.3212,A
16.0354,25.2739,A
3.6427,-5.1897,A
10.1608,19.3633,A
-22.5316,-0.5016,A
12.9977,-15.3578,A
6.2694,-19.3992,A
1.8864,19.2622,A
-0.1060,-18.6328,A
17.3361,-15.7402,A
-1.7984,-17.6348,A
9.5058,20.8481,A
12.8774,-13.4789,A
-7.9298,-24.9903,A
-0.0223,-24.6490,A
25.8526,4.1700,A
-10.4115,-5.8743,A
-4.9421,26.7039,A
-20.4096,17.5984,A
1.6234,-15.7297,A
-21.8773,17.1841,A
-17.6520,-4.7850,A
15.8800,-0.6237,A
-20.4586,-9.0604,A
15.0158,-8.1680,A
6.9815,-15.3045,A
18.2852,-8.1605,A
-0.4459,9.9487,A
-9.2811,-19.2044,A
-11.4297,2.4486,A
7.3969,20.1078,A
9.3793,-19.5515,A
8.1713,16.0884,A
15.8991,-3.0922,A
-9.7450,-23.4018,A
-15.1766,-15.6710,A
11.1526,-1.3117,A
-4.3107,28.6641,A
3.7153,-2.4034,A
-11.2311,20.8996,A
-18.2792,-18.7723,A
15.1616,20.4506,A
4.9215,-27.5354,A
-20.9468,12.5634,A
-25.8384,-6.5270,A
1.5190,-8.3783,A
-4.1716,8.7432,A
-23.8123,2.9135,A
3.9271,-10.0624,A
-1.6359,-13.2444,A
-14.9561,8.6513,A
-5.6090,17.7577,A
-13.8530,12.1970,A
10.0662,-23.5400,A
13.0527,14.5829,A
0.2616,-3.9144,A
-5.5982,14.9289,A
4.4433,27.0352,A
14.5341,25.8142,A
1.3005,-29.3026,A
10.8150,-17.9012,A
-13.5697,-21.8354,A
-19.7664,-20.8837,A
28.1937,-6.5851,A
4.3049,-15.4280,B
25.9040,-9.3977,A
14.3419,-17.4780,A
-22.8411,12.0892,A
20.7932,13.3584,A
15.7897,-18.3210,A
15.8306,18.1125,A
-10.0330,-21.2011,A
-13.2072,17.6217,A
4.3280,-26.2475,A
27.0705,-3.4783,A
23.6634,11.2261,A
-10.8025,-8.7071,A
-9.6731,-12.2756,A
-20.4347,14.9156,A
-15.9790,-7.2526,A
-14.6421,9.9301,A
15.4505,-18.1705,A
-6.5645,-26.1059,A
-4.6506,4.6944,A
2.3527,10.6212,A
-18.0595,13.9909,A
-18.1640,-15.1700,A
8.9095,24.4467,A
6.0066,-22.5845,A
-3.6777,8.2266,A
21.1989,-7.5788,A
4.1758,-7.0700,A
2.5842,2.4214,A
10.1313,-3.6213,A
20.7149,10.0740,A
-14.8597,3.1197,A
8.9991,-19.5791,B
-7.5035,27.1535,B
15.9125,-8.6345,A
-25.1844,-6.1142,A
-1.6564,29.0737,A
-11.4992,-5.8898,A
2.3098,-25.0618,A
24.5693,-9.7533,A
-10.6494,17.6488,A
28.3291,-0.2029,A
-14.4883,23.2104,A
-16.1494,-19.1004,A
-8.8135,-17.4568,A
13.0695,-0.2708,A
-1.4161,4.2238,A
-10.0885,-1.0623,A
13.5668,17.4275,A
-18.5579,-0.6129,A
22.6865,14.3666,A
-4.0252,-27.8861,A
9.9390,-13.9819,A
0.8214,-17.2840,A
28.6250,3.0570,A
-11.2762,20.1228,A
-3.3428,11.7916,A
-22.7067,10.9806,A
26.2038,-7.3493,A
-25.7278,2.9680,A
4.2629,7.1455,A
4.1816,-16.3761,A
6.3148,15.3010,A
13.2212,-23.9356,A
1.4731,0.8920,A
6.4757,-11.4349,A
18.8387,-11.2787,A
-0.1044,18.8892,A
24.1028,-5.4470,A
21.6351,9.0729,A
-14.4587,-15.7507,A
-14.0501,22.9501,A
3.5457,-5.7146,A
10.6536,-4.3725,A
14.9170,-10.5834,A
-23.2000,3.0060,A
9.5032,-13.5602,A
-24.0272,-9.7271,A
12.4756,27.0232,A
-15.1193,-15.1884,A
-5.4663,-19.7604,A
-12.0186,1.2575,A
6.8188,15.2770,A
16.4994,16.0476,A
11.1001,18.1215,B
19.9249,5.5315,A
1.5555,-10.1161,A
-4.2011,28.2369,A
15.2518,20.6594,A
4.4411,-10.0892,A
-11.6525,-21.1535,A
-25.5814,7.6348,A
11.7041,-10.7307,A
-9.7104,25.7926,A
13.1813,22.2371,A
15.5362,-25.0724,A
2.4397,-6.2379,A
23.1808,10.3936,A
13.8573,-26.3834,A
13.1340,-7.6349,A
-3.8682,23.2904,A
18.5029,-10.0016,A
-14.5703,0.6896,A
22.6095,19.6084,A
9.6404,-6.1772,A
9.6572,-0.5127,A
28.2790,5.9441,A
12.5339,-6.4717,A
10.4801,6.2266,A
-17.3869,-18.7973,A
3.4334,14.0101,A
22.0414,1.2931,A
-25.4935,11.6018,A
-7.1287,16.4488,A
-12.0828,-1.0978,A
0.2732,-3.3812,A
8.6394,7.4997,A
12.0296,-6.6290,A
12.0862,12.1560,A
10.0394,-20.2770,A
-7.0879,-13.3973,A
-10.8551,-22.4525,A
4.2400,28.8620,A
20.1526,-1.1793,A
-24.3795,10.4949,A
-13.4028,7.1421,A
-18.1187,-2.0909,A
23.5515,-9.8902,A
27.4682,-7.7268,A
-19.0435,-2.1560,A
-3.6250,10.5833,A
15.7967,-0.3534,A
-16.3040,-19.7867,A
5.4715,9.6831,A
-7.5701,-8.8090,A
6.9527,26.7456,A
-24.6449,-14.8731,A
-19.0821,3.1073,A
15.9096,-6.6018,A
-12.8519,-11.0468,A
6.1153,-15.5227,A
18.6608,-20.8136,A
23.0845,1.9328,A
-6.6218,-4.8469,A
-11.8359,22.4589,A
10.7864,18.4302,A
12.9168,-21.4560,A
18.6350,-7.2707,A
13.5013,18.2875,A
-6.2828,-16.1725,A
-19.1980,19.1737,A
3.3394,-11.7848,A
18.8077,-1.8830,A
-24.0763,13.4354,A
-20.0028,-12.5453,A
4.2913,-20.6708,A
-20.3611,4.6361,A
-6.8094,25.9806,A
14.2111,17.8472,A
17.9754,-22.8522,A
17.7352,-15.1974,A
-4.8848,16.3590,A
-11.6052,-8.3496,A
-14.0151,21.3911,A
22.1106,-12.2346,A
10.1810,-1.2010,A
0.2713,-6.0511,A
8.4971,27.1705,A
-15.5443,25.3547,A
-25.9788,-1.2210,A
-16.5325,7.3749,A
17.7662,11.3257,A
-0.1882,-27.5386,A
-6.3743,10.3245,A
-13.7807,24.5049,A
-16.5184,12.5615,A
-10.8308,21.4154,A
4.7207,1.5295,A
-5.3307,-24.1344,A
11.8062,-4.0707,A
4.7465,-5.1800,A
-10.4855,-15.1038,A
-6.3880,5.9216,A
-18.2032,-8.9258,A
14.9840,7.4956,A
13.7583,22.1787,A
24.8194,-10.3760,A
8.6378,21.1911,A
-18.9004,-7.6599,A
18.0039,-3.0155,A
-6.1584,-5.6129,A
-20.8659,1.8987,A
0.8661,8.1426,A
27.0815,-12.2623,A
8.6746,-26.1702,A
-3.0777,-17.8964,A
-10.8638,-23.3363,A
-1.2513,-2.6240,A
26.8352,11.0284,A
-26.9076,1.7173,A
0.8952,-26.6511,A
16.0303,24.6715,A
23.5707,-3.8594,A
-6.5875,-8.6747,A
24.9006,6.4321,A
9.1411,-17.8415,B
27.1394,-5.7794,A
20.9480,-5.4956,A
5.7433,-24.0609,A
-2.7047,12.7313,A
-13.9667,15.3233,A
2.5650,15.9815,A
11.7811,-4.7493,A
-8.1134,-28.3883,A
-3.5106,11.9572,A
7.6009,-3.5598,A
17.6784,17.1998,A
